"creation_date","status","completion_date","service_request_number","type_of_service_request","license_plate","vehicle_make_model","vehicle_color","current_activity","most_recent_action","how_many_days_has_the_vehicle_been_reported_as_parked_","street_address","zip_code","x_coordinate","y_coordinate","ward","police_district","community_area","ssa","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"2018-01-31T00:00:00.000","Completed - Dup","2018-01-31T00:00:00.000","18-00543031","Abandoned Vehicle Complaint","892T429","Nissan","White","FVI - Outcome","Create Work Order","21","437 W ALDINE AVE","60657","1172478.57465","1922312.6252","44","19","6","8","41.942161477554265","-87.64139472326463","POINT (41.942161477554265 -87.64139472326463)",,,,
"2011-02-21T00:00:00.000","Completed","2011-03-15T00:00:00.000","11-00299453","Abandoned Vehicle Complaint","8139546","Honda","Blue","Place 7 Day Sticker","Follow on Activity was created",,"771 W MELROSE ST","60657","1170527.09502523","1921861.43991693","44","23","6","8","41.940959986350904","-87.64892691611443","POINT (41.940959986350904 -87.64892691611443)",,,,
"2013-01-15T00:00:00.000","Completed","2013-03-01T00:00:00.000","13-00059739","Abandoned Vehicle Complaint","H907804","Suzuki","Black","Place 7 Day Sticker","Follow on Activity was created","11","550 W ROSCOE ST","60657","1172308.09816791","1922706.14576839","44","19","6","8","41.94344164182591","-87.64392831960247","POINT (41.94344164182591 -87.64392831960247)",,,,
"2014-06-27T00:00:00.000","Completed","2014-07-07T00:00:00.000","14-01000768","Abandoned Vehicle Complaint","B195912","Chevrolet","Tan","FVI - Outcome","Vehicle was moved from original address requested","20","515 W WELLINGTON AVE","60657",,,"44","19","6","8","41.936433339168474","-87.64250200623323","POINT (41.936433339168474 -87.64250200623323)",,,,
"2011-02-16T00:00:00.000","Completed","2011-02-25T00:00:00.000","11-00268884","Abandoned Vehicle Complaint","RPL6005","Jeep/Cherokee","Gray","Place 7 Day Sticker","Follow on Activity was created","10","510 W STRATFORD PL","60657","1172252.4519255","1923678.27091578","46","23","6","8","41.946068077445084","-87.6424787987921","POINT (41.946068077445084 -87.6424787987921)",,,,
"2016-02-24T00:00:00.000","Completed - Dup","2016-02-26T00:00:00.000","16-01135004","Abandoned Vehicle Complaint","JXL5344","Honda","Gray",,,"7","3618 N PINE GROVE AVE","60613","1171351.40248021","1924365.92966608","46","19","6","8","41.94841858587438","-87.64600513464019","POINT (41.94841858587438 -87.64600513464019)",,,,
"2019-09-08T00:00:00.000","Completed","2019-09-27T00:00:00.000","19-00113623","Abandoned Vehicle Complaint","BL 24494","Toyota","White","Initial Inspection","Proceed with Tow Case","15","554 W SURF","60657","1171964.05998668","1919392.0801998","44","19","6","8","41.934373148552986","-87.64364682728332","POINT (41.934373148552986 -87.64364682728332)",,,,
"2019-09-04T00:00:00.000","Completed","2019-09-20T00:00:00.000","19-00111984","Abandoned Vehicle Complaint","BL 12852","Hyundai","Blue","Initial Inspection","Proceed with Tow Case","14","622 W WELLINGTON AVE","60657","1171730.22591953","1920208.59268954","44","19","6","8","41.93659464519891","-87.64521457420919","POINT (41.93659464519891 -87.64521457420919)",,,,
"2013-03-11T00:00:00.000","Completed - Dup","2013-04-03T00:00:00.000","13-00268800","Abandoned Vehicle Complaint","731 NAE Indiana","Dodge","Black","FVI - Outcome","Create Work Order","42","767 W MELROSE ST","60657","1170552.29502523","1921862.03991693","44","19","6","8","41.940960850436966","-87.64882362773723","POINT (41.940960850436966 -87.64882362773723)",,,,
"2014-10-17T00:00:00.000","Completed","2014-10-22T00:00:00.000","14-01781825","Abandoned Vehicle Complaint","L531147","Pontiac","Blue","FVI - Outcome","Vehicle was moved from original address requested","10","509 W WELLINGTON AVE","60657",,,"44","19","6","8","41.936437178707116","-87.6422765837997","POINT (41.936437178707116 -87.6422765837997)",,,,
"2012-03-01T00:00:00.000","Completed","2012-03-16T00:00:00.000","12-00547335","Abandoned Vehicle Complaint","3858783","Isuzu","Maroon","FVI - Outcome","Need Vehicle Tow Report","90","731 W MELROSE ST","60657",,,"44","23","6","8","41.94097185434069","-87.64789264016144","POINT (41.94097185434069 -87.64789264016144)",,,,
"2011-03-13T00:00:00.000","Completed","2011-05-09T00:00:00.000","11-00410964","Abandoned Vehicle Complaint","VFM362","Volkswagen","Black","FVI - Outcome","Need Vehicle Tow Report","120","510 W WELLINGTON AVE","60657",,,"44","23","6","8","41.9366553720496","-87.64235842977409","POINT (41.9366553720496 -87.64235842977409)",,,,
"2011-02-04T00:00:00.000","Completed","2011-03-01T00:00:00.000","11-00181279","Abandoned Vehicle Complaint","ARIZONA PLATE",,"Gray","Place 7 Day Sticker","Follow on Activity was created",,"647 W ROSCOE ST","60657","1171252.64419995","1922812.93008847","44","23","6","8","41.94355499382002","-87.64632333993103","POINT (41.94355499382002 -87.64632333993103)",,,,
"2017-07-17T00:00:00.000","Completed","2017-08-22T00:00:00.000","17-04712298","Abandoned Vehicle Complaint","Y426330","Toyota","Silver","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","20","550 W ROSCOE ST","60657","1172308.09816791","1922706.14576839","44","19","6","8","41.94344164182591","-87.64392831960247","POINT (41.94344164182591 -87.64392831960247)",,,,
"2012-01-26T00:00:00.000","Completed","2012-02-08T00:00:00.000","12-00114586","Abandoned Vehicle Complaint","UNKNOWN","(Unlisted Make)","Unknown","FVI - Outcome","Vehicle was moved from original address requested","90","659 W ROSCOE ST","60657",,,"44","23","6","8","41.94354887466268","-87.64673806995496","POINT (41.94354887466268 -87.64673806995496)",,,,
"2014-06-12T00:00:00.000","Completed","2014-06-24T00:00:00.000","14-00895312","Abandoned Vehicle Complaint","GOSOX83","Land Rover","Yellow","FVI - Outcome","Vehicle was moved from original address requested","30","513 W WELLINGTON AVE","60657",,,"44","19","6","8","41.9364346190639","-87.6424268654244","POINT (41.9364346190639 -87.6424268654244)",,,,
"2015-02-20T00:00:00.000","Completed - Dup","2015-02-23T00:00:00.000","15-00351166","Abandoned Vehicle Complaint","K97 7652","Hyundai","Blue","FVI - Outcome","Create Work Order","19","3421 N ELAINE PL","60657","1170839.23979315","1922941.19078169","44","19","6","8","41.94430696761727","-87.64741686759506","POINT (41.94430696761727 -87.64741686759506)",,,,
"2011-02-20T00:00:00.000","Completed","2011-03-21T00:00:00.000","11-00294613","Abandoned Vehicle Complaint","LTLPMY","Ford","Green","FVI - Outcome","Vehicle was moved from original address requested","30","517 W ROSCOE ST","60657",,,"44","23","6","8","41.9432355525257","-87.64277798424396","POINT (41.9432355525257 -87.64277798424396)",,,,
"2015-10-07T00:00:00.000","Completed","2015-10-16T00:00:00.000","15-05315677","Abandoned Vehicle Complaint","226URW","Ford","Red","FVI - Outcome","Vehicle was moved from original address requested","14","515 W WELLINGTON AVE","60657",,,"44","19","6","8","41.936433339168474","-87.64250200623323","POINT (41.936433339168474 -87.64250200623323)",,,,
"2011-04-14T00:00:00.000","Completed","2011-04-29T00:00:00.000","11-00827774","Abandoned Vehicle Complaint","VDD079","Mercury","Black","FVI - Outcome","Return to Owner - Vehicle","21","533 W BARRY AVE","60657",,,"44","23","6","8","41.9375650734573","-87.64321139865783","POINT (41.9375650734573 -87.64321139865783)",,,,
"2019-09-29T00:00:00.000","Completed","2019-10-18T00:00:00.000","19-00126385","Abandoned Vehicle Complaint","S727647","Subaru","Green","Initial Inspection","Proceed with Tow Case",,"745 W ALDINE","60657","1170683.15407923","1922132.65197196","44","19","6","8","41.94169112409315","-87.64870783878747","POINT (41.94169112409315 -87.64870783878747)",,,,
"2018-03-19T00:00:00.000","Completed - Dup","2018-03-20T00:00:00.000","18-00975960","Abandoned Vehicle Complaint","OR 2336","Honda","Multi-Color","FVI - Outcome","Create Work Order","80","503 W MELROSE ST","60657","1172301.74037487","1921910.40498905","44","19","6","8","41.941060772768914","-87.64211686456039","POINT (41.941060772768914 -87.64211686456039)",,,,
"2013-11-07T00:00:00.000","Completed","2013-12-02T00:00:00.000","13-01672683","Abandoned Vehicle Complaint","588AAH","Kia Motors Corp","Blue","FVI - Outcome","Need Vehicle Tow Report","60","513 W WELLINGTON AVE","60657",,,"44","19","6","8","41.9364346190639","-87.6424268654244","POINT (41.9364346190639 -87.6424268654244)",,,,
"2017-03-29T00:00:00.000","Completed - Dup","2017-03-29T00:00:00.000","17-01764083","Abandoned Vehicle Complaint","841JJZ","(Unlisted Make)","Silver","FVI - Outcome","Create Work Order","45","444 W ALDINE AVE","60657","1172411.27465","1922311.0252","44","19","6","8","41.94237651151996","-87.64173442462221","POINT (41.94237651151996 -87.64173442462221)",,,,
"2011-03-29T00:00:00.000","Completed","2011-06-29T00:00:00.000","11-00515674","Abandoned Vehicle Complaint","2496943","Ford","Brown","FVI - Outcome","Need Vehicle Tow Report","60","540 W BRIAR PL","60657",,,"44","23","6","8","41.93881079821095","-87.64354229251548","POINT (41.93881079821095 -87.64354229251548)",,,,
"2011-07-07T00:00:00.000","Completed","2011-07-14T00:00:00.000","11-03323570","Abandoned Vehicle Complaint","H55 4371","Mazda","Blue","FVI - Outcome","Vehicle was moved from original address requested",,"533 W BELMONT AVE","60657",,,"44","23","6","8","41.93995502121065","-87.64324973262747","POINT (41.93995502121065 -87.64324973262747)",,,,
"2020-01-26T00:00:00.000","Completed - Dup","2020-01-28T00:00:00.000","20-00009688","Abandoned Vehicle Complaint","AVI430","Mitsubishi","Black",,,"21","3733 N HALSTED ST","60613","1170249.63406841","1925138.05013197","46","19","6","8","41.950052664237134","-87.64942815211083","POINT (41.950052664237134 -87.64942815211083)",,,,
"2011-04-07T00:00:00.000","Completed","2011-04-29T00:00:00.000","11-00678534","Abandoned Vehicle Complaint","CJ8213","Triumph","Yellow","FVI - Outcome","Return to Owner - Vehicle","35","655 W BARRY AVE","60657",,,"44","23","6","8","41.93776400235944","-87.64643376936361","POINT (41.93776400235944 -87.64643376936361)",,,,
"2012-05-17T00:00:00.000","Completed","2012-06-08T00:00:00.000","12-00935149","Abandoned Vehicle Complaint","P121AR","Ford","Red","FVI - Outcome","Return to Owner - Vehicle","7","3442 N BROADWAY","60657",,,"44","19","6","8","41.944369834377525","-87.64561168446505","POINT (41.944369834377525 -87.64561168446505)",,,,
"2012-07-10T00:00:00.000","Completed","2012-07-23T00:00:00.000","12-01230798","Abandoned Vehicle Complaint","N777325","Fiat","Yellow","FVI - Outcome","Return to Owner - Vehicle","7","513 W OAKDALE AVE","60657",,,"44","19","6","8","41.93544262410621","-87.64239340320447","POINT (41.93544262410621 -87.64239340320447)",,,,
"2017-11-03T00:00:00.000","Completed","2017-11-17T00:00:00.000","17-07413036","Abandoned Vehicle Complaint","S327206","Jeep/Cherokee","White","FVI - Outcome","Vehicle was moved from original address requested","12","429 W ALDINE AVE","60657","1172568.37465","1922314.7252","44","19","6","8","41.94216509831825","-87.64109111835643","POINT (41.94216509831825 -87.64109111835643)",,,,
"2012-03-22T00:00:00.000","Completed","2012-03-27T00:00:00.000","12-00653769","Abandoned Vehicle Complaint","EIH5560","Saturn","Black","FVI - Outcome","Vehicle was moved from original address requested",,"811 W WELLINGTON AVE","60657",,,"44","19","6","8","41.936251149393804","-87.64958562162512","POINT (41.936251149393804 -87.64958562162512)",,,,
"2011-03-29T00:00:00.000","Completed","2011-04-06T00:00:00.000","11-00514837","Abandoned Vehicle Complaint","5543909","Lexus","Silver","FVI - Outcome","Return to Owner - Vehicle","7","2843 N BURLING ST","60657",,,"44","19","6","8","41.933971463137205","-87.64756356103372","POINT (41.933971463137205 -87.64756356103372)",,,,
"2020-07-13T00:00:00.000","Open",,"20-00049081","Abandoned Vehicle Complaint","BR 86667","Subaru","Blue",,,"8","456 W BARRY AVE","60657","1172664.12999663","1920653.10999028","44","19","6","8","41.93781326951921","-87.64155466792657","POINT (41.93781326951921 -87.64155466792657)",,,,
"2017-08-30T00:00:00.000","Completed","2017-10-06T00:00:00.000","17-05790980","Abandoned Vehicle Complaint","6XZS141","Volvo","Black","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","30","624 W ROSCOE ST","60657","1171422.24419995","1922817.73008847","44","19","6","8","41.943785953356176","-87.64553801555188","POINT (41.943785953356176 -87.64553801555188)",,,,
"2020-03-30T00:00:00.000","Open",,"20-00031363","Abandoned Vehicle Complaint","ZZ89044","Chrysler","Gold","Initial Inspection","Proceed with Tow Case",,"701 W BROMPTON AVE","60657","1171002.67000341","1923878.93003318","46","19","6","8","41.94645950995542","-87.64687364239323","POINT (41.94645950995542 -87.64687364239323)",,,,
"2014-06-25T00:00:00.000","Completed","2020-06-25T00:00:00.000","14-00978511","Abandoned Vehicle Complaint","AVZ8315","Ford","Gray","FVI - Outcome","Need Vehicle Tow Report","35","561 W ROSCOE ST","60657",,,"44","19","6","8","41.94321739491827","-87.64432375661715","POINT (41.94321739491827 -87.64432375661715)",,,,
"2019-10-18T00:00:00.000","Completed","2019-10-28T00:00:00.000","19-00136336","Abandoned Vehicle Complaint","2762011","Ford","Red","Initial Inspection","Proceed with Tow Case",,"923 W FLETCHER","60657","1169532.90848718","1921087.65629059","44","19","6","8","41.93885820915612","-87.65268707800182","POINT (41.93885820915612 -87.65268707800182)",,,,
"2014-04-11T00:00:00.000","Completed","2014-05-02T00:00:00.000","14-00527681","Abandoned Vehicle Complaint","R600347","Range Rover Of North America","Blue","FVI - Outcome","Need Vehicle Tow Report","30","655 W MELROSE ST","60657",,,"44","19","6","8","41.94099158793833","-87.6465123532769","POINT (41.94099158793833 -87.6465123532769)",,,,
"2019-03-07T00:00:00.000","Completed","2019-04-12T00:00:00.000","19-00028029","Abandoned Vehicle Complaint","8913886","Jeep","Green","Initial Inspection","Proceed with Tow Case","30","563 W SURF","60657","1171883.67596878","1919389.47481","44","19","6","8","41.93414950231494","-87.64387450888047","POINT (41.93414950231494 -87.64387450888047)",,,,
"2019-09-11T00:00:00.000","Completed","2019-10-04T00:00:00.000","19-00115271","Abandoned Vehicle Complaint","BE 22736","Honda","Gray","Initial Inspection","Proceed with Tow Case","30","2952 N HALSTED ST","60657","1170415.02567349","1919945.3698858","44","19","6","8","41.9361307442663","-87.64927810445982","POINT (41.9361307442663 -87.64927810445982)",,,,
"2018-01-09T00:00:00.000","Completed - Dup","2018-01-10T00:00:00.000","18-00150628","Abandoned Vehicle Complaint","UNKNOWN","Mitsubishi","Red",,,"25","2937 N CLARK ST","60657","1170925.41068963","1919910.50049793","44","19","6","8","41.93591092849849","-87.64723488440276","POINT (41.93591092849849 -87.64723488440276)",,,,
"2016-03-28T00:00:00.000","Completed - Dup","2016-04-06T00:00:00.000","16-02077281","Abandoned Vehicle Complaint","2322","Lexus","Black","FVI - Outcome","Create Work Order","86","721 W ALDINE AVE","60657","1170834.95407923","1922137.05197196","44","19","6","8","41.941707982739025","-87.64785014983114","POINT (41.941707982739025 -87.64785014983114)",,,,
"2012-06-14T00:00:00.000","Completed","2012-07-10T00:00:00.000","12-01083917","Abandoned Vehicle Complaint","PARKED ON SIDEWALK AND COVERED WITH A TARP",,"Unknown","FVI - Outcome","Vehicle was moved from original address requested",,"530 W BARRY AVE","60657",,,"44","19","6","8","41.937785866169094","-87.64314264627636","POINT (41.937785866169094 -87.64314264627636)",,,,
"2012-07-06T00:00:00.000","Completed","2012-08-07T00:00:00.000","12-01212266","Abandoned Vehicle Complaint","GRK","Land Rover","Black","FVI - Outcome","Vehicle was moved from original address requested","65","3170 N CAMBRIDGE AVE","60657",,,"44","19","6","8","41.93976172931027","-87.64332823789628","POINT (41.93976172931027 -87.64332823789628)",,,,
"2015-06-30T00:00:00.000","Completed","2015-07-28T00:00:00.000","15-03085550","Abandoned Vehicle Complaint","BIB2186","Ford","Red","FVI - Outcome","Need Vehicle Tow Report","25","564 W ROSCOE ST","60657",,,"44","19","6","8","41.943435964634276","-87.64440648698789","POINT (41.943435964634276 -87.64440648698789)",,,,
"2011-04-06T00:00:00.000","Completed","2011-04-29T00:00:00.000","11-00658419","Abandoned Vehicle Complaint","'","Toyota","Red","FVI - Outcome","Vehicle was moved from original address requested","210","629 W OAKDALE AVE","60657",,,"44","23","6","8","41.935455524336625","-87.64544597690917","POINT (41.935455524336625 -87.64544597690917)",,,,
"2013-06-03T00:00:00.000","Completed","2013-07-10T00:00:00.000","13-00687264","Abandoned Vehicle Complaint","7527716","Ford","White","FVI - Outcome","Vehicle was moved from original address requested","12","3534 N PINE GROVE AVE","60657",,,"46","19","6","8","41.94700860710783","-87.64515140549491","POINT (41.94700860710783 -87.64515140549491)",,,,
"2018-01-23T00:00:00.000","Completed - Dup","2018-01-24T00:00:00.000","18-00442317","Abandoned Vehicle Complaint","892T429","Nissan","White","FVI - Outcome","Create Work Order","14","437 W ALDINE AVE","60657","1172478.57465","1922312.6252","44","19","6","8","41.942161477554265","-87.64139472326463","POINT (41.942161477554265 -87.64139472326463)",,,,
